date,service_type,region,provider,cpu_hours,storage_gb,data_transfer_gb,cost_usd,team,co2e_kg
2024-03-05,VM,westeurope,Azure,12.6577,59.6695,9.0207,3.1231,Data,0.012745629999999999
2024-03-05,VM,eastus,AWS,18.6562,44.784,11.737,2.8827,Data,0.01636392
2024-03-06,VM,westeurope,AWS,10.1214,50.1153,10.2922,2.1073,DevOps,0.013318785999999999
2024-03-06,Networking,eastus,AWS,1.4836,9.0128,27.2665,3.9327,DevOps,0.027743476000000003
2024-03-06,VM,southeastasia,AWS,11.5212,57.0873,7.457,4.1781,DevOps,0.010902986
2024-03-06,VM,westeurope,AWS,14.2682,60.6706,10.2229,2.1624,Engineering,0.014289952
2024-03-07,VM,southeastasia,AWS,13.1468,43.9702,13.3787,4.8675,Engineering,0.016887464
2024-03-07,VM,eastus,AWS,10.7692,42.5283,7.8523,3.3423,QA,0.010856706
2024-03-07,Networking,eastus,Azure,0.9176,12.0079,22.5195,4.7544,Engineering,0.022943178
2024-03-07,Networking,westeurope,Azure,2.7085,9.8523,26.0943,5.3131,DevOps,0.026833046
2024-03-07,VM,westeurope,Azure,10.9698,64.7352,6.0603,1.7291,Engineering,0.009548964
2024-03-08,VM,eastus,AWS,12.463,38.5601,5.2788,1.6512,Engineering,0.008542602
2024-03-08,VM,eastus,AWS,19.2378,55.8845,7.9538,4.5908,Data,0.012919050000000001
2024-03-08,Storage,westeurope,AWS,0.4671,814.4908,2.9285,3.8505,DevOps,0.019311736
2024-03-09,Storage,eastus,AWS,0.2674,645.4669,0.2762,2.8801,Engineering,0.013239018
2024-03-09,VM,westeurope,Azure,3.3592,54.4327,8.779,3.6912,Data,0.010539494
2024-03-09,Networking,westeurope,Azure,0.7328,9.0006,17.8086,3.6531,Data,0.018135171999999998
2024-03-09,Storage,eastus,Azure,0.3187,1055.1723,1.2598,3.0491,Data,0.022426985999999996
2024-03-09,Storage,westeurope,AWS,0.4041,830.2145,0.7238,1.9116,DevOps,0.01740891
2024-03-10,Networking,westeurope,AWS,1.6324,8.7837,3.6818,3.2102,DevOps,0.004183954
2024-03-10,VM,eastus,Azure,3.9328,48.8313,4.0909,1.6991,DevOps,0.0058540860000000005
2024-03-10,Storage,westeurope,AWS,0.3731,778.353,1.8237,2.6452,Engineering,0.01746538
2024-03-11,Storage,westeurope,Azure,0.5377,882.556,0.5746,2.9019,Data,0.01833326
2024-03-11,VM,westeurope,AWS,13.7947,50.2327,9.4965,2.6031,Data,0.013260094
2024-03-11,Storage,southeastasia,AWS,0.5669,891.1266,2.8167,2.4519,Engineering,0.020752611999999997
2024-03-12,Database,westeurope,AWS,4.5075,171.1553,6.2463,3.0113,Data,0.010570906
2024-03-12,Networking,eastus,Azure,1.8435,9.9989,18.7463,3.0875,DevOps,0.019314978
2024-03-12,Networking,westeurope,AWS,2.3023,9.9704,25.6208,4.5801,Data,0.026280668
2024-03-12,VM,eastus,AWS,10.0519,59.9098,11.407,4.3511,QA,0.014615576
2024-03-12,Database,westeurope,AWS,5.0994,212.1943,2.6306,2.0406,DevOps,0.007894366
2024-03-12,Networking,eastus,AWS,2.0071,8.5691,26.3367,5.3494,QA,0.026909502000000002
2024-03-13,Networking,westeurope,AWS,2.3432,9.7273,31.5601,4.5356,Engineering,0.032223286000000004
2024-03-13,Database,southeastasia,AWS,3.8719,206.4094,3.71,2.6625,DevOps,0.008612568
2024-03-13,VM,westeurope,AWS,8.91,49.1827,10.4815,2.1464,Engineering,0.013247154
2024-03-14,Networking,eastus,Azure,1.5239,10.634,30.9852,4.0762,DevOps,0.03150266
2024-03-14,Storage,eastus,AWS,0.6316,718.915,2.0205,3.696,DevOps,0.016525119999999997
2024-03-14,VM,eastus,AWS,15.6521,56.1542,7.3958,2.7173,Engineering,0.011649304
2024-03-14,VM,westeurope,Azure,15.4009,55.8754,7.3963,3.9645,Engineering,0.011593988
2024-03-14,Database,westeurope,AWS,5.1024,206.8573,7.7032,2.0151,Data,0.012860825999999999
2024-03-15,Storage,eastus,Azure,0.5479,857.0439,1.9122,2.9359,Data,0.019162658000000003
2024-03-15,VM,westeurope,Azure,8.3827,48.6425,7.3413,1.9132,DevOps,0.00999069
2024-03-15,Database,eastus,AWS,6.3306,188.9532,4.3104,2.9995,Engineering,0.009355584
2024-03-15,VM,eastus,Azure,16.9024,33.9247,7.561,3.2845,DevOps,0.011619974
2024-03-15,VM,southeastasia,AWS,6.1047,51.9204,7.2242,3.0228,DevOps,0.009483548
2024-03-16,Storage,eastus,Azure,0.3626,805.9728,1.0042,3.0218,DevOps,0.017196175999999997
2024-03-16,Database,eastus,Azure,2.6095,170.1082,2.0802,3.1061,Data,0.006004264
2024-03-16,VM,eastus,AWS,10.3798,54.6275,5.6406,2.9771,QA,0.00880911
2024-03-16,Networking,southeastasia,AWS,0.517,10.1046,9.2421,2.0834,DevOps,0.009547592
2024-03-17,VM,eastus,Azure,7.9939,57.1109,2.2515,1.3399,Data,0.004992498
2024-03-17,Networking,eastus,Azure,1.4122,9.7479,18.6442,2.511,DevOps,0.019121598000000004
2024-03-17,Storage,southeastasia,Azure,0.2947,638.3885,1.2247,2.4131,Engineering,0.01405141
2024-03-17,VM,westeurope,AWS,9.6035,65.8315,2.0382,2.6833,DevOps,0.0052755300000000005
2024-03-18,VM,southeastasia,AWS,13.307,62.5509,11.2171,3.8175,Engineering,0.015129518000000002
2024-03-18,VM,eastus,Azure,15.5697,57.6026,4.22,2.3491,Engineering,0.008485992
2024-03-18,Storage,southeastasia,Azure,0.6158,866.1772,2.2044,1.8986,Engineering,0.019651104
2024-03-18,Storage,westeurope,Azure,0.5055,769.2991,1.8037,3.6703,Data,0.017290781999999998
2024-03-18,VM,southeastasia,AWS,7.1293,49.8234,7.5815,1.7943,DevOps,0.010003828
2024-03-19,VM,southeastasia,Azure,3.5402,54.3684,12.7168,3.6083,DevOps,0.014512208
2024-03-19,VM,westeurope,Azure,13.6193,42.7016,3.4941,2.0393,Engineering,0.007071992
2024-03-19,Storage,westeurope,AWS,0.4662,907.1107,0.9035,3.2661,Engineering,0.019138954
2024-03-19,VM,westeurope,AWS,11.8356,57.3318,6.1932,2.7382,QA,0.009706956
2024-03-19,VM,westeurope,AWS,14.998,48.2219,10.5312,3.4533,QA,0.014495238
2024-03-20,Storage,southeastasia,AWS,0.5545,742.5139,0.9359,1.2349,DevOps,0.015897078000000002
2024-03-20,VM,westeurope,AWS,10.5206,60.8272,4.9844,1.8989,Data,0.008305064000000001
2024-03-20,VM,eastus,AWS,14.4396,51.0179,8.3958,3.7007,DevOps,0.012304078
2024-03-20,VM,eastus,AWS,20.8473,59.3351,4.7574,4.0457,Engineering,0.010113562
2024-03-21,Networking,eastus,Azure,1.3388,7.9208,43.0413,5.1228,DevOps,0.043467476
2024-03-21,VM,eastus,Azure,10.5759,57.7484,11.4742,4.2955,Engineering,0.014744348000000001
2024-03-21,VM,eastus,AWS,12.3185,47.2458,3.5932,2.4786,Engineering,0.007001816
2024-03-22,Networking,eastus,AWS,2.0561,12.617,27.4708,3.9664,Engineering,0.02813436
2024-03-22,VM,eastus,AWS,13.2749,39.6679,6.6445,2.3145,Data,0.010092838
2024-03-22,Database,westeurope,Azure,8.0126,130.0804,6.6289,2.0102,Data,0.010833028
2024-03-22,Storage,eastus,Azure,0.6319,678.3325,2.0514,2.7491,Data,0.015744429999999997
2024-03-22,VM,eastus,AWS,10.5814,40.3668,7.683,2.9998,DevOps,0.010606616
2024-03-22,Storage,eastus,Azure,0.5221,1114.4952,1.3328,3.0705,Engineering,0.023727124000000002
2024-03-23,Networking,southeastasia,Azure,1.0876,12.4382,12.5979,2.014,DevOps,0.013064184
2024-03-23,VM,westeurope,AWS,8.2102,46.8875,0.0,0.9635,DevOps,0.00257979
2024-03-23,Storage,westeurope,AWS,0.1327,789.5362,1.3982,2.6015,Engineering,0.017215463999999996
2024-03-23,Database,eastus,AWS,4.2955,197.9898,1.6429,1.1808,QA,0.006461796
2024-03-23,Networking,westeurope,Azure,0.9737,9.8051,20.2329,3.3233,Engineering,0.020623742
2024-03-23,Networking,southeastasia,AWS,1.0984,10.1559,9.7885,2.5067,Data,0.010211298
2024-03-24,Networking,westeurope,Azure,1.4049,8.7084,27.6303,3.4855,Data,0.028085448
2024-03-24,VM,southeastasia,Azure,9.2937,54.0606,7.4601,3.2943,QA,0.010400052
2024-03-24,Database,westeurope,Azure,6.314,193.4586,1.2285,1.8465,Engineering,0.006360471999999999
2024-03-24,VM,eastus,AWS,5.2437,39.7072,4.0745,1.3413,QA,0.0059173839999999995
2024-03-25,VM,eastus,AWS,16.6535,33.7521,13.2513,4.3884,QA,0.017257042
2024-03-25,VM,westeurope,Azure,13.596,56.7371,4.9128,3.6977,Data,0.008766742000000001
2024-03-25,VM,westeurope,Azure,14.2179,56.1225,7.0145,3.0168,Data,0.010980529999999999
2024-03-25,VM,eastus,Azure,10.4778,57.3507,8.8541,3.8032,DevOps,0.012096674
2024-03-26,Database,southeastasia,AWS,5.2963,219.3388,3.9391,1.5142,QA,0.009385135999999999
2024-03-26,Database,eastus,Azure,6.188,169.4995,4.6339,1.4001,DevOps,0.00926149
2024-03-26,VM,westeurope,Azure,8.3961,55.1891,11.2038,2.051,Engineering,0.013986802
2024-03-27,Storage,eastus,Azure,0.5787,601.716,1.115,1.2628,Data,0.013265059999999997
2024-03-27,Storage,westeurope,Azure,0.7064,1024.8701,1.8114,2.4114,Engineering,0.022450082000000003
2024-03-27,Storage,westeurope,AWS,0.6198,936.9027,1.9889,2.58,Data,0.020850913999999998
2024-03-27,Database,westeurope,Azure,7.4073,189.3519,4.2209,2.9912,DevOps,0.009489398
2024-03-27,Database,eastus,Azure,6.2302,189.3485,6.9175,2.0772,DevOps,0.011950510000000001
2024-03-28,Storage,westeurope,Azure,0.6943,902.4771,2.2489,3.8299,Engineering,0.020437301999999997
2024-03-28,Storage,eastus,AWS,0.5579,601.4326,2.3233,3.5002,Engineering,0.014463532
2024-03-28,Storage,westeurope,AWS,0.4908,745.8009,2.117,3.4883,Engineering,0.017131177999999997
2024-03-28,Database,westeurope,AWS,4.8626,195.0059,5.3178,3.2051,QA,0.010190438
2024-03-29,Database,eastus,AWS,7.2995,248.2292,5.8733,3.5091,Engineering,0.012297783999999999
2024-03-29,VM,eastus,AWS,12.4715,55.4743,8.7568,2.6944,Engineering,0.012360586
2024-03-29,Storage,westeurope,AWS,0.4152,795.4147,2.7392,3.8395,Engineering,0.018730534
2024-03-29,VM,eastus,AWS,4.3878,54.0747,5.077,1.7583,Engineering,0.007036054
2024-03-29,VM,southeastasia,AWS,14.5532,61.2543,7.8174,3.9005,Engineering,0.011953126000000001
2024-03-29,VM,eastus,AWS,8.3478,48.7945,10.486,4.3424,Engineering,0.01313145
2024-03-30,Networking,eastus,AWS,1.4709,12.4617,25.1653,5.0005,Data,0.025708713999999997
2024-03-30,VM,westeurope,Azure,9.2451,47.9084,6.0284,2.011,QA,0.008835588000000002
2024-03-30,Storage,westeurope,AWS,0.2469,924.299,0.8361,2.1163,Data,0.01937146
2024-03-30,Storage,westeurope,AWS,0.4318,1028.4964,1.9756,2.7111,Engineering,0.022631888
2024-03-31,Storage,southeastasia,Azure,0.2163,751.8718,0.8699,3.3008,DevOps,0.015950595999999997
2024-03-31,Storage,eastus,Azure,0.3287,987.314,2.221,2.4005,Data,0.02203302
2024-03-31,Networking,eastus,Azure,1.8191,8.6845,0.0,3.0653,QA,0.0005375099999999999
2024-03-31,VM,eastus,AWS,9.7063,61.2045,5.267,3.0455,Data,0.008432350000000002
2024-03-31,Storage,eastus,AWS,0.3482,600.1658,0.6182,1.6252,Engineering,0.012691155999999997
2024-04-01,VM,eastus,AWS,9.2162,49.4782,10.136,3.0583,Engineering,0.012968803999999999
2024-04-01,Networking,eastus,AWS,1.7369,12.0825,26.5348,3.0569,Data,0.02712383
2024-04-01,VM,eastus,AWS,13.149,50.1596,10.1282,3.3343,Data,0.013761192
2024-04-01,VM,eastus,Azure,11.1377,52.155,7.8908,2.3785,Data,0.01116144
2024-04-01,VM,westeurope,AWS,10.7273,43.8905,6.689,2.5999,Data,0.00971227
2024-04-02,VM,eastus,Azure,12.8359,39.295,8.4849,4.2283,DevOps,0.01183798
2024-04-02,VM,eastus,Azure,12.6448,48.1494,6.8754,2.8091,Data,0.010367348
2024-04-02,VM,eastus,AWS,15.6254,62.7712,5.371,2.5207,Engineering,0.009751504000000001
2024-04-02,Storage,westeurope,AWS,0.5683,769.7746,2.3895,2.4715,Engineering,0.017898651999999998
2024-04-02,Networking,westeurope,AWS,1.6679,11.3224,26.1435,5.0655,Data,0.026703528
2024-04-02,VM,southeastasia,AWS,9.5386,49.4347,9.6831,2.3635,QA,0.012579514
2024-04-03,VM,eastus,Azure,11.8344,53.6366,4.0423,2.6504,Engineering,0.007481912
2024-04-03,Networking,westeurope,Azure,2.0049,8.5766,45.7263,5.7242,Data,0.046298812
2024-04-03,Database,southeastasia,Azure,4.3434,227.7191,4.2466,2.1205,Engineering,0.009669661999999999
2024-04-04,Storage,eastus,Azure,0.5894,711.0328,2.9965,2.7445,Data,0.017335035999999998
2024-04-04,Database,eastus,AWS,4.9027,192.5493,2.8631,3.3799,DevOps,0.0076946259999999995
2024-04-04,Networking,westeurope,Azure,2.2214,10.6522,27.0952,5.0271,QA,0.027752524
2024-04-04,Networking,westeurope,AWS,1.6511,11.1359,30.21,3.8523,Data,0.030762938
2024-04-04,Database,westeurope,AWS,5.2986,208.196,5.6648,1.6149,DevOps,0.01088844
2024-04-04,Database,westeurope,AWS,4.2235,205.9198,4.3391,3.5334,Engineering,0.009302196
2024-04-05,VM,eastus,Azure,15.1219,44.0584,2.6328,2.2548,DevOps,0.006538348
2024-04-05,Database,eastus,Azure,5.2353,201.0332,1.2675,1.4225,DevOps,0.0063352239999999995
2024-04-05,Networking,southeastasia,Azure,1.6709,9.7978,23.641,3.0063,DevOps,0.024171136
2024-04-05,Storage,southeastasia,Azure,0.5893,554.007,2.6954,3.2323,Engineering,0.013893399999999997
2024-04-05,Storage,eastus,AWS,0.458,671.6856,0.9278,2.81,Engineering,0.014453111999999999
2024-04-06,VM,eastus,AWS,5.8852,45.9638,8.4428,1.8169,Data,0.010539116000000001
2024-04-06,VM,southeastasia,AWS,7.6831,33.079,2.4083,1.9024,Engineering,0.0046065
2024-04-06,VM,eastus,AWS,5.7339,60.1184,6.2752,3.0312,Engineering,0.008624348
2024-04-06,VM,southeastasia,AWS,6.7947,50.0211,7.7891,2.6499,Engineering,0.010148462
2024-04-07,Storage,westeurope,AWS,0.2718,789.727,1.9046,2.1544,Data,0.0177535
2024-04-07,Networking,southeastasia,Azure,0.8539,8.9397,22.7,5.0667,Data,0.023049574
2024-04-07,VM,westeurope,Azure,8.5305,41.361,2.2839,2.5129,DevOps,0.0048172200000000005
2024-04-07,Storage,eastus,AWS,0.1714,846.6774,1.1509,1.4712,Data,0.018118728
2024-04-07,VM,eastus,AWS,3.802,52.5827,3.1032,3.1731,DevOps,0.004915254000000001
2024-04-08,VM,southeastasia,AWS,10.4782,44.8147,10.5083,2.6027,Data,0.013500234
2024-04-08,Networking,eastus,Azure,2.0289,8.9265,44.0784,4.9012,Engineering,0.04466271
2024-04-08,Storage,eastus,AWS,0.5514,743.7731,1.6598,2.04,Data,0.016645542
2024-04-08,VM,eastus,AWS,12.4254,46.2206,5.5818,2.4642,Engineering,0.008991292000000001
2024-04-08,Networking,southeastasia,Azure,1.5135,12.9062,28.5956,4.5381,DevOps,0.029156424000000004
2024-04-08,VM,eastus,AWS,17.057,52.5628,5.493,2.1673,QA,0.009955656
2024-04-09,VM,eastus,AWS,6.7896,53.9389,5.2693,1.9911,DevOps,0.007705998
2024-04-09,Database,southeastasia,AWS,3.7998,184.9579,6.463,3.0886,Engineering,0.010922118
2024-04-09,Networking,eastus,AWS,2.2578,12.1021,19.725,3.0695,DevOps,0.020418602000000004
2024-04-09,VM,southeastasia,AWS,14.6789,63.7222,7.0168,3.0541,QA,0.011227024
2024-04-10,Storage,eastus,Azure,0.589,1067.1223,2.0066,1.5858,DevOps,0.023466846
2024-04-10,Storage,eastus,AWS,0.5694,1091.5139,1.8824,2.7642,Engineering,0.023826557999999994
2024-04-10,VM,westeurope,Azure,7.0121,52.1269,13.9924,2.2884,DevOps,0.016437358
2024-04-10,VM,eastus,Azure,8.9812,47.4202,7.9335,4.0391,Engineering,0.010678144
2024-04-11,Storage,westeurope,AWS,0.4536,834.0501,1.4073,3.4115,Engineering,0.018179022
2024-04-11,VM,westeurope,AWS,11.3729,54.0011,7.2398,1.9429,Data,0.010594402
2024-04-11,VM,eastus,Azure,11.9323,40.3966,8.4548,2.6045,Data,0.011649192
2024-04-12,Networking,eastus,Azure,2.3584,6.8399,33.3869,4.0,Data,0.033995378
2024-04-12,Database,southeastasia,Azure,6.4668,226.2098,4.2541,2.9029,DevOps,0.010071656
2024-04-12,Storage,eastus,Azure,0.4721,865.233,1.9023,1.4634,Engineering,0.019301379999999996
2024-04-12,Networking,southeastasia,Azure,1.474,10.3034,27.8292,5.3939,Engineering,0.028330068000000003
2024-04-12,Storage,eastus,AWS,0.3315,910.7076,2.3818,1.4626,QA,0.020662251999999996
2024-04-13,VM,eastus,AWS,6.218,54.5631,10.6384,2.0104,Data,0.012973262000000001
2024-04-13,Storage,eastus,Azure,0.2587,774.6,0.6234,1.6046,Engineering,0.01616714
2024-04-13,Database,eastus,AWS,3.1679,183.1416,4.022,1.9188,QA,0.008318412
2024-04-13,Storage,westeurope,Azure,0.3423,687.4489,1.13,2.8787,Engineering,0.014947437999999997
2024-04-13,Networking,westeurope,Azure,0.6871,11.1175,27.955,3.5241,Data,0.028314769999999996
2024-04-14,Networking,eastus,AWS,0.8303,8.9173,26.1511,3.6059,DevOps,0.026495506
2024-04-14,VM,eastus,Azure,15.253,44.3697,3.8926,1.7367,DevOps,0.007830594
2024-04-14,VM,southeastasia,AWS,11.9192,37.9342,1.6821,3.6952,Engineering,0.004824624
2024-04-14,Storage,eastus,Azure,0.3534,921.2843,1.4494,2.197,Engineering,0.019945766
2024-04-14,Database,westeurope,Azure,4.5403,205.5946,0.7147,1.8649,QA,0.005734652
2024-04-14,Storage,westeurope,AWS,0.4359,928.002,0.6871,2.4611,Data,0.019334319999999995
2024-04-15,Storage,eastus,Azure,0.2419,717.6802,1.4433,3.3999,QA,0.015845284
2024-04-15,Storage,eastus,Azure,0.4701,736.8944,2.1067,3.3114,Data,0.016938608
2024-04-15,Database,westeurope,Azure,9.6669,183.7315,2.3049,2.1575,Engineering,0.00791291
2024-04-16,VM,westeurope,AWS,16.4711,42.5625,9.6546,2.2971,Data,0.013800070000000001
2024-04-16,VM,eastus,AWS,12.8175,36.0517,10.1137,2.424,Engineering,0.013398234
2024-04-16,VM,southeastasia,Azure,17.0807,60.3052,4.2972,3.062,QA,0.008919444
2024-04-17,Networking,westeurope,Azure,3.1357,9.3934,34.4229,4.4484,Engineering,0.035237908
2024-04-17,Database,eastus,Azure,6.8546,216.7873,3.7797,1.4361,QA,0.009486366
2024-04-17,Storage,westeurope,Azure,0.4722,1045.6235,1.595,2.5675,QA,0.02260191
2024-04-17,Storage,eastus,AWS,0.4496,771.8798,2.4845,1.8778,Data,0.018012016
2024-04-18,Networking,eastus,AWS,2.0131,7.3976,29.4861,4.3695,Engineering,0.030036672
2024-04-18,VM,eastus,Azure,14.2009,48.2493,7.9021,3.1257,Engineering,0.011707266000000001
2024-04-18,VM,southeastasia,Azure,14.3736,46.188,2.7762,3.0385,DevOps,0.006574679999999999
2024-04-19,VM,eastus,AWS,14.2249,49.0426,6.6545,3.0986,Engineering,0.010480332
2024-04-19,Storage,eastus,Azure,0.409,801.1358,2.0759,2.7357,Engineering,0.018180415999999998
2024-04-19,Database,westeurope,Azure,4.8982,205.2586,2.9949,2.7759,Engineering,0.008079712
2024-04-19,VM,southeastasia,Azure,7.0872,50.897,8.766,2.0245,Engineering,0.01120138
2024-04-19,VM,westeurope,AWS,12.3931,58.6519,11.3272,3.1863,Engineering,0.014978858
2024-04-20,Storage,westeurope,Azure,0.3065,858.8994,0.2286,1.3212,Engineering,0.017467887999999997
2024-04-20,Storage,westeurope,Azure,0.314,805.4708,0.9536,2.7952,Engineering,0.017125816000000002
2024-04-20,Networking,westeurope,AWS,2.0792,9.093,22.4315,4.4545,Engineering,0.0230292
2024-04-20,VM,westeurope,AWS,5.5481,65.5826,6.4869,2.8218,Engineering,0.008908172
2024-04-21,VM,westeurope,AWS,11.8064,60.2607,1.195,2.43,Engineering,0.004761494
2024-04-21,Storage,eastus,Azure,0.2871,651.3137,2.2575,1.7416,Data,0.015341193999999999
2024-04-21,Networking,eastus,AWS,1.9972,7.5679,18.9037,4.0404,DevOps,0.019454498000000004
2024-04-22,VM,eastus,AWS,7.2964,47.6398,7.5243,2.3607,QA,0.009936376
2024-04-22,VM,eastus,Azure,9.3317,47.5364,9.8011,2.5553,Engineering,0.012618167999999999
2024-04-22,Storage,eastus,Azure,0.3373,941.2227,2.2907,2.9731,Engineering,0.021182613999999995
2024-04-23,Database,westeurope,AWS,5.056,177.5235,5.7838,2.8693,Engineering,0.01034547
2024-04-23,Storage,westeurope,AWS,0.2706,808.5504,1.2239,1.778,Engineering,0.017449028
2024-04-23,VM,eastus,Azure,16.0108,58.8692,7.7423,3.4219,Engineering,0.012121844
2024-04-23,Networking,westeurope,Azure,2.4997,8.5399,39.0642,6.3417,QA,0.039734938
2024-04-24,VM,eastus,AWS,10.8216,39.7782,9.6776,2.0216,Engineering,0.012637484
2024-04-24,Storage,westeurope,Azure,0.4696,615.1595,1.1637,3.3146,Data,0.01356081
2024-04-24,VM,eastus,AWS,17.7786,42.1413,6.0452,2.2978,Engineering,0.010443746
2024-04-24,VM,eastus,Azure,16.153,50.0798,7.4618,4.2891,Engineering,0.011693996
2024-04-24,Networking,southeastasia,Azure,1.7249,10.6133,41.1395,4.3574,Engineering,0.041696746
2024-04-24,Networking,southeastasia,AWS,2.6895,10.2725,23.1699,3.9364,DevOps,0.02391325
2024-04-25,VM,southeastasia,Azure,13.3343,43.8076,8.3585,2.7549,DevOps,0.011901512
2024-04-25,Storage,westeurope,AWS,0.5455,918.7832,1.6309,3.5309,Engineering,0.020115664000000002
2024-04-25,VM,southeastasia,AWS,14.1941,54.4282,7.6588,4.0586,DevOps,0.011586184
2024-04-26,Database,westeurope,AWS,6.508,244.2214,6.9974,2.3973,Data,0.013183427999999999
2024-04-26,Storage,eastus,AWS,0.678,781.9443,2.4006,2.5201,DevOps,0.018175085999999997
2024-04-27,Networking,eastus,Azure,1.0895,8.6078,15.6545,3.5462,DevOps,0.016044556
2024-04-27,VM,eastus,Azure,7.7619,46.0657,7.2453,1.9081,Engineering,0.009718994000000002
2024-04-27,VM,westeurope,Azure,3.0952,40.6003,0.0,2.8795,Engineering,0.001431046
2024-04-27,Storage,westeurope,AWS,0.4178,778.2261,0.9362,2.8588,QA,0.016584282
2024-04-27,Storage,eastus,AWS,0.3638,741.8251,0.4028,2.2675,DevOps,0.015312062
2024-04-27,VM,westeurope,AWS,12.6818,55.9488,3.7071,2.3478,Engineering,0.007362436
2024-04-28,Storage,eastus,Azure,0.3869,1146.1079,1.4966,3.4141,Engineering,0.024496137999999994
2024-04-28,Networking,southeastasia,Azure,0.9193,8.4466,24.9636,3.4028,Engineering,0.025316392
2024-04-28,VM,westeurope,Azure,8.0491,51.267,3.3808,3.1056,Engineering,0.00601596
2024-04-29,VM,eastus,Azure,10.8653,64.2833,6.5471,2.9323,Engineering,0.010005826
2024-04-29,Database,southeastasia,AWS,6.416,199.3316,5.4831,3.3407,DevOps,0.010752932
2024-04-29,VM,westeurope,Azure,11.9667,52.1631,6.6495,2.5768,QA,0.010086102
2024-04-29,VM,eastus,AWS,15.0055,46.2682,6.1232,1.9773,DevOps,0.010049664
2024-04-29,VM,westeurope,AWS,9.7209,56.9001,7.2767,3.9284,Data,0.010358882
2024-04-29,Storage,eastus,AWS,0.4812,760.7965,1.3745,1.6408,QA,0.016686669999999997
2024-04-30,Database,westeurope,AWS,4.2416,251.2948,4.7469,1.671,Engineering,0.010621116
2024-04-30,Storage,eastus,AWS,0.5012,951.066,2.0321,2.6954,Engineering,0.021153659999999998
2024-04-30,Database,southeastasia,Azure,6.3644,249.2607,6.1304,2.034,Data,0.012388494
2024-04-30,Storage,southeastasia,Azure,0.401,840.6865,2.7885,1.966,Data,0.01968243
2024-05-01,VM,eastus,Azure,10.6752,47.1289,7.7031,2.1896,QA,0.010780718
2024-05-01,VM,southeastasia,AWS,15.9443,45.7587,10.8732,2.759,DevOps,0.014977234000000002
2024-05-01,VM,southeastasia,Azure,7.5718,58.8642,9.1542,1.905,QA,0.011845844
2024-05-02,Storage,westeurope,Azure,0.5672,910.9292,1.058,2.3858,Data,0.019390024
2024-05-02,Database,westeurope,Azure,6.4738,222.6536,8.7569,3.6678,QA,0.014504732
2024-05-02,Networking,eastus,AWS,2.1665,6.4825,18.1635,3.2746,Data,0.01872645
2024-05-03,Networking,eastus,AWS,1.81,9.0937,17.5488,2.3747,Data,0.018092674
2024-05-03,VM,eastus,AWS,11.9789,48.3829,7.1075,4.0669,QA,0.010470937999999999
2024-05-03,VM,southeastasia,AWS,9.8146,57.5254,8.2924,3.1465,DevOps,0.011405828
2024-05-03,Networking,westeurope,Azure,2.5959,9.6395,14.9712,2.5468,Engineering,0.01568317
2024-05-03,Networking,southeastasia,AWS,1.968,10.8044,10.2348,3.7978,Engineering,0.010844488000000001
2024-05-04,VM,eastus,AWS,6.7136,53.7995,5.0821,3.7853,DevOps,0.00750081
2024-05-04,Networking,westeurope,AWS,1.0152,9.9376,13.5713,3.2363,Data,0.013973092000000001
2024-05-05,Networking,eastus,AWS,0.7579,6.1174,15.5379,3.7077,QA,0.015811828
2024-05-05,VM,eastus,AWS,10.0486,57.2023,5.11,2.8627,Engineering,0.008263766
2024-05-05,VM,westeurope,Azure,1.6187,56.4818,2.6287,3.1011,DevOps,0.004082076
2024-05-06,VM,southeastasia,Azure,12.5897,51.8176,4.7693,3.0331,Engineering,0.008323592000000001
2024-05-06,VM,southeastasia,AWS,8.5295,56.9288,9.2932,3.762,Engineering,0.012137676000000002
2024-05-06,VM,eastus,AWS,14.2082,55.1089,9.2048,3.8135,Data,0.013148618
2024-05-06,Database,westeurope,AWS,4.5783,218.1638,5.1063,3.4007,Engineering,0.010385235999999999
2024-05-07,VM,eastus,AWS,9.3119,41.3737,8.8319,2.7229,Data,0.011521754
2024-05-07,Storage,southeastasia,Azure,0.5633,973.6767,2.3409,3.0426,QA,0.021927094
2024-05-07,Storage,eastus,AWS,0.3688,630.5247,2.0541,3.1989,Engineering,0.014738354
2024-05-08,Networking,eastus,AWS,2.3767,10.9259,27.789,3.8432,QA,0.028482858
2024-05-08,Networking,southeastasia,Azure,2.4308,10.2074,25.462,3.0739,Engineering,0.026152308000000003
2024-05-08,VM,westeurope,AWS,10.9723,36.7581,11.5957,3.9738,Engineering,0.014525322
2024-05-08,Storage,southeastasia,AWS,0.4837,750.0131,2.6719,3.7917,Engineering,0.017768902
2024-05-08,Storage,westeurope,AWS,0.6844,705.3662,2.4021,1.917,Data,0.016646304
2024-05-08,VM,eastus,Azure,12.2153,59.6766,4.9032,2.4489,QA,0.008539792000000001
2024-05-09,VM,eastus,AWS,12.8416,57.6207,5.4459,3.2276,DevOps,0.009166634
2024-05-09,Storage,eastus,Azure,0.6244,862.0336,1.8671,1.4995,Engineering,0.019232652
2024-05-09,Storage,southeastasia,Azure,0.4037,652.3834,2.1155,2.4968,Data,0.015243908
2024-05-09,Database,westeurope,AWS,5.2481,242.7978,5.4934,3.6806,Data,0.011398976
